
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"

# Contour 0, label:      100
-4.67409  4.43944  100 
-4.67248  4.44945  100 
-4.67088  4.45946  100 
-4.66927  4.46947  100 
-4.66765  4.47948  100 
-4.66603  4.48949  100 
-4.66441  4.4995  100 
-4.66279  4.50951  100 
-4.66116  4.51952  100 
-4.65952  4.52953  100 
-4.65789  4.53954  100 
-4.65625  4.54955  100 
-4.6546  4.55956  100 
-4.65296  4.56957  100 
-4.65131  4.57958  100 
-4.64965  4.58959  100 
-4.64799  4.5996  100 
-4.64633  4.60961  100 
-4.64467  4.61962  100 
-4.643  4.62963  100 
-4.64133  4.63964  100 
-4.63965  4.64965  100 
-4.63797  4.65966  100 
-4.63629  4.66967  100 
-4.6346  4.67968  100 
-4.63291  4.68969  100 
-4.63122  4.6997  100 
-4.62952  4.70971  100 
-4.62782  4.71972  100 
-4.62611  4.72973  100 
-4.6244  4.73974  100 

-4.87591  2.7978  100 
-4.87499  2.80781  100 
-4.87406  2.81782  100 
-4.87313  2.82783  100 
-4.8722  2.83784  100 
-4.87127  2.84785  100 
-4.87033  2.85786  100 
-4.86939  2.86787  100 
-4.86844  2.87788  100 
-4.86749  2.88789  100 
-4.86654  2.8979  100 
-4.86558  2.90791  100 
-4.86462  2.91792  100 
-4.86366  2.92793  100 
-4.8627  2.93794  100 
-4.86173  2.94795  100 
-4.86076  2.95796  100 
-4.85978  2.96797  100 
-4.8588  2.97798  100 
-4.85782  2.98799  100 
-4.85684  2.998  100 
-4.85585  3.00801  100 
-4.85486  3.01802  100 
-4.85386  3.02803  100 
-4.85286  3.03804  100 
-4.85186  3.04805  100 
-4.85086  3.05806  100 
-4.84985  3.06807  100 
-4.84884  3.07808  100 
-4.84782  3.08809  100 
-4.8468  3.0981  100 
-4.84578  3.10811  100 
-4.84476  3.11812  100 
-4.84373  3.12813  100 
-4.8427  3.13814  100 
-4.84167  3.14815  100 
-4.84063  3.15816  100 
-4.83959  3.16817  100 
-4.83854  3.17818  100 
-4.83749  3.18819  100 
-4.83644  3.1982  100 
-4.83539  3.20821  100 
-4.83433  3.21822  100 
-4.83327  3.22823  100 
-4.83221  3.23824  100 
-4.83114  3.24825  100 
-4.83007  3.25826  100 
-4.82899  3.26827  100 
-4.82792  3.27828  100 
-4.82684  3.28829  100 
-4.82575  3.2983  100 
-4.82467  3.30831  100 
-4.82358  3.31832  100 
-4.82248  3.32833  100 
-4.82138  3.33834  100 
-4.82028  3.34835  100 
-4.81918  3.35836  100 
-4.81807  3.36837  100 
-4.81696  3.37838  100 
-4.81585  3.38839  100 
-4.81473  3.3984  100 
-4.81361  3.40841  100 
-4.81249  3.41842  100 
-4.81136  3.42843  100 
-4.81023  3.43844  100 
-4.8091  3.44845  100 
-4.80796  3.45846  100 
-4.80682  3.46847  100 
-4.80568  3.47848  100 
-4.80453  3.48849  100 
-4.80338  3.4985  100 
-4.80223  3.50851  100 
-4.80107  3.51852  100 
-4.79991  3.52853  100 
-4.79875  3.53854  100 
-4.79798  3.54516  100 
-4.79757  3.54855  100 
-4.79634  3.55856  100 
-4.79512  3.56857  100 
-4.79388  3.57858  100 
-4.79265  3.58859  100 
-4.79141  3.5986  100 
-4.79017  3.60861  100 
-4.78893  3.61862  100 
-4.78768  3.62863  100 
-4.78643  3.63864  100 
-4.78517  3.64865  100 
-4.78391  3.65866  100 
-4.78265  3.66867  100 
-4.78139  3.67868  100 
-4.78012  3.68869  100 
-4.77884  3.6987  100 
-4.77757  3.70871  100 
-4.77629  3.71872  100 
-4.77501  3.72873  100 
-4.77372  3.73874  100 
-4.77243  3.74875  100 
-4.77114  3.75876  100 
-4.76984  3.76877  100 

-4.94752  1.82683  100 
-4.94695  1.83684  100 
-4.94637  1.84685  100 
-4.94578  1.85686  100 
-4.9452  1.86687  100 
-4.94461  1.87688  100 
-4.94402  1.88689  100 
-4.94342  1.8969  100 
-4.94282  1.90691  100 
-4.94222  1.91692  100 
-4.94162  1.92693  100 
-4.94101  1.93694  100 
-4.9404  1.94695  100 
-4.93978  1.95696  100 
-4.93916  1.96697  100 
-4.93854  1.97698  100 
-4.93792  1.98699  100 
-4.93729  1.997  100 
-4.93666  2.00701  100 
-4.93603  2.01702  100 
-4.93539  2.02703  100 
-4.93475  2.03704  100 
-4.93411  2.04705  100 
-4.93346  2.05706  100 
-4.93281  2.06707  100 
-4.93216  2.07708  100 
-4.93151  2.08709  100 
-4.93085  2.0971  100 
-4.93019  2.10711  100 
-4.92952  2.11712  100 
-4.92885  2.12713  100 
-4.92818  2.13714  100 
-4.92751  2.14715  100 
-4.92683  2.15716  100 
-4.92615  2.16717  100 
-4.92547  2.17718  100 
-4.92478  2.18719  100 
-4.92409  2.1972  100 
-4.9234  2.20721  100 
-4.9227  2.21722  100 
-4.922  2.22723  100 
-4.9213  2.23724  100 
-4.92059  2.24725  100 
-4.91988  2.25726  100 
-4.91917  2.26727  100 
-4.91845  2.27728  100 
-4.91774  2.28729  100 
-4.91701  2.2973  100 
-4.91629  2.30731  100 
-4.91556  2.31732  100 
-4.91483  2.32733  100 
-4.9141  2.33734  100 
-4.91336  2.34735  100 
-4.91262  2.35736  100 
-4.91187  2.36737  100 
-4.91113  2.37738  100 
-4.91038  2.38739  100 
-4.90962  2.3974  100 
-4.90887  2.40741  100 
-4.90811  2.41742  100 
-4.90735  2.42743  100 
-4.90658  2.43744  100 
-4.90581  2.44745  100 
-4.90504  2.45746  100 
-4.90426  2.46747  100 
-4.90349  2.47748  100 
-4.9027  2.48749  100 
-4.90192  2.4975  100 
-4.90113  2.50751  100 
-4.90034  2.51752  100 
-4.89955  2.52753  100 
-4.89899  2.53453  100 
-4.89874  2.53754  100 
-4.8979  2.54755  100 
-4.89706  2.55756  100 
-4.89622  2.56757  100 
-4.89537  2.57758  100 
-4.89452  2.58759  100 
-4.89367  2.5976  100 
-4.89281  2.60761  100 
-4.89195  2.61762  100 
-4.89109  2.62763  100 
-4.89022  2.63764  100 
-4.88935  2.64765  100 
-4.88848  2.65766  100 
-4.8876  2.66767  100 
-4.88672  2.67768  100 
-4.88584  2.68769  100 
-4.88496  2.6977  100 
-4.88407  2.70771  100 
-4.88317  2.71772  100 
-4.88228  2.72773  100 
-4.88138  2.73774  100 
-4.88047  2.74775  100 
-4.87957  2.75776  100 
-4.87866  2.76777  100 
-4.87775  2.77778  100 
-4.87683  2.78779  100 
-4.87591  2.7978  100 

-4.98875  0.845846  100 
-4.98848  0.855856  100 
-4.98821  0.865866  100 
-4.98794  0.875876  100 
-4.98766  0.885886  100 
-4.98738  0.895896  100 
-4.9871  0.905906  100 
-4.98681  0.915916  100 
-4.98652  0.925926  100 
-4.98623  0.935936  100 
-4.98593  0.945946  100 
-4.98563  0.955956  100 
-4.98533  0.965966  100 
-4.98502  0.975976  100 
-4.98471  0.985986  100 
-4.9844  0.995996  100 
-4.98409  1.00601  100 
-4.98377  1.01602  100 
-4.98345  1.02603  100 
-4.98312  1.03604  100 
-4.98279  1.04605  100 
-4.98246  1.05606  100 
-4.98213  1.06607  100 
-4.98179  1.07608  100 
-4.98145  1.08609  100 
-4.98111  1.0961  100 
-4.98076  1.10611  100 
-4.98041  1.11612  100 
-4.98006  1.12613  100 
-4.9797  1.13614  100 
-4.97934  1.14615  100 
-4.97898  1.15616  100 
-4.97862  1.16617  100 
-4.97825  1.17618  100 
-4.97788  1.18619  100 
-4.9775  1.1962  100 
-4.97712  1.20621  100 
-4.97674  1.21622  100 
-4.97636  1.22623  100 
-4.97597  1.23624  100 
-4.97558  1.24625  100 
-4.97518  1.25626  100 
-4.97479  1.26627  100 
-4.97439  1.27628  100 
-4.97398  1.28629  100 
-4.97358  1.2963  100 
-4.97317  1.30631  100 
-4.97275  1.31632  100 
-4.97234  1.32633  100 
-4.97192  1.33634  100 
-4.9715  1.34635  100 
-4.97107  1.35636  100 
-4.97064  1.36637  100 
-4.97021  1.37638  100 
-4.96978  1.38639  100 
-4.96934  1.3964  100 
-4.9689  1.40641  100 
-4.96845  1.41642  100 
-4.96801  1.42643  100 
-4.96756  1.43644  100 
-4.9671  1.44645  100 
-4.96664  1.45646  100 
-4.96618  1.46647  100 
-4.96572  1.47648  100 
-4.96526  1.48649  100 
-4.96479  1.4965  100 
-4.96431  1.50651  100 
-4.96384  1.51652  100 
-4.96336  1.52653  100 
-4.96288  1.53654  100 
-4.96239  1.54655  100 
-4.9619  1.55656  100 
-4.96141  1.56657  100 
-4.96092  1.57658  100 
-4.96042  1.58659  100 
-4.95992  1.5966  100 
-4.95941  1.60661  100 
-4.95891  1.61662  100 
-4.95839  1.62663  100 
-4.95788  1.63664  100 
-4.95736  1.64665  100 
-4.95684  1.65666  100 
-4.95632  1.66667  100 
-4.9558  1.67668  100 
-4.95527  1.68669  100 
-4.95473  1.6967  100 
-4.9542  1.70671  100 
-4.95366  1.71672  100 
-4.95312  1.72673  100 
-4.95257  1.73674  100 
-4.95202  1.74675  100 
-4.95147  1.75676  100 
-4.95092  1.76677  100 
-4.95036  1.77678  100 
-4.9498  1.78679  100 
-4.94923  1.7968  100 
-4.94867  1.80681  100 
-4.9481  1.81682  100 
-4.94752  1.82683  100 

-4.99971 -0.135135  100 
-4.99975 -0.125125  100 
-4.99979 -0.115115  100 
-4.99983 -0.105105  100 
-4.99986 -0.0950951  100 
-4.99989 -0.0850851  100 
-4.99991 -0.0750751  100 
-4.99993 -0.0650651  100 
-4.99995 -0.0550551  100 
-4.99997 -0.045045  100 
-4.99998 -0.035035  100 
-4.99999 -0.025025  100 
-5 -0.015015  100 
-5 -0.00500501  100 
-5  0.00500501  100 
-5  0.015015  100 
-4.99999  0.025025  100 
-4.99998  0.035035  100 
-4.99997  0.045045  100 
-4.99995  0.0550551  100 
-4.99993  0.0650651  100 
-4.99991  0.0750751  100 
-4.99989  0.0850851  100 
-4.99986  0.0950951  100 
-4.99983  0.105105  100 
-4.99979  0.115115  100 
-4.99975  0.125125  100 
-4.99971  0.135135  100 
-4.99967  0.145145  100 
-4.99962  0.155155  100 
-4.99957  0.165165  100 
-4.99952  0.175175  100 
-4.99946  0.185185  100 
-4.9994  0.195195  100 
-4.99934  0.205205  100 
-4.99927  0.215215  100 
-4.9992  0.225225  100 
-4.99913  0.235235  100 
-4.99905  0.245245  100 
-4.99898  0.255255  100 
-4.99889  0.265265  100 
-4.99881  0.275275  100 
-4.99872  0.285285  100 
-4.99863  0.295295  100 
-4.99853  0.305305  100 
-4.99844  0.315315  100 
-4.99834  0.325325  100 
-4.99823  0.335335  100 
-4.99812  0.345345  100 
-4.99801  0.355355  100 
-4.9979  0.365365  100 
-4.99778  0.375375  100 
-4.99766  0.385385  100 
-4.99754  0.395395  100 
-4.99742  0.405405  100 
-4.99729  0.415415  100 
-4.99715  0.425425  100 
-4.99702  0.435435  100 
-4.99688  0.445445  100 
-4.99674  0.455455  100 
-4.99659  0.465465  100 
-4.99645  0.475475  100 
-4.99629  0.485485  100 
-4.99614  0.495495  100 
-4.99598  0.505506  100 
-4.99582  0.515516  100 
-4.99566  0.525526  100 
-4.99549  0.535536  100 
-4.99532  0.545546  100 
-4.99515  0.555556  100 
-4.99497  0.565566  100 
-4.99479  0.575576  100 
-4.99461  0.585586  100 
-4.99442  0.595596  100 
-4.99423  0.605606  100 
-4.99404  0.615616  100 
-4.99385  0.625626  100 
-4.99365  0.635636  100 
-4.99345  0.645646  100 
-4.99324  0.655656  100 
-4.99303  0.665666  100 
-4.99282  0.675676  100 
-4.99261  0.685686  100 
-4.99239  0.695696  100 
-4.99217  0.705706  100 
-4.99195  0.715716  100 
-4.99172  0.725726  100 
-4.99149  0.735736  100 
-4.99126  0.745746  100 
-4.99102  0.755756  100 
-4.99078  0.765766  100 
-4.99054  0.775776  100 
-4.99029  0.785786  100 
-4.99004  0.795796  100 
-4.98979  0.805806  100 
-4.98953  0.815816  100 
-4.98928  0.825826  100 
-4.98901  0.835836  100 
-4.98875  0.845846  100 

-4.98041 -1.11612  100 
-4.98076 -1.10611  100 
-4.98111 -1.0961  100 
-4.98145 -1.08609  100 
-4.98179 -1.07608  100 
-4.98213 -1.06607  100 
-4.98246 -1.05606  100 
-4.98279 -1.04605  100 
-4.98312 -1.03604  100 
-4.98345 -1.02603  100 
-4.98377 -1.01602  100 
-4.98409 -1.00601  100 
-4.9844 -0.995996  100 
-4.98471 -0.985986  100 
-4.98502 -0.975976  100 
-4.98533 -0.965966  100 
-4.98563 -0.955956  100 
-4.98593 -0.945946  100 
-4.98623 -0.935936  100 
-4.98652 -0.925926  100 
-4.98681 -0.915916  100 
-4.9871 -0.905906  100 
-4.98738 -0.895896  100 
-4.98766 -0.885886  100 
-4.98794 -0.875876  100 
-4.98821 -0.865866  100 
-4.98848 -0.855856  100 
-4.98875 -0.845846  100 
-4.98901 -0.835836  100 
-4.98928 -0.825826  100 
-4.98953 -0.815816  100 
-4.98979 -0.805806  100 
-4.99004 -0.795796  100 
-4.99029 -0.785786  100 
-4.99054 -0.775776  100 
-4.99078 -0.765766  100 
-4.99102 -0.755756  100 
-4.99126 -0.745746  100 
-4.99149 -0.735736  100 
-4.99172 -0.725726  100 
-4.99195 -0.715716  100 
-4.99217 -0.705706  100 
-4.99239 -0.695696  100 
-4.99261 -0.685686  100 
-4.99282 -0.675676  100 
-4.99303 -0.665666  100 
-4.99324 -0.655656  100 
-4.99345 -0.645646  100 
-4.99365 -0.635636  100 
-4.99385 -0.625626  100 
-4.99404 -0.615616  100 
-4.99423 -0.605606  100 
-4.99442 -0.595596  100 
-4.99461 -0.585586  100 
-4.99479 -0.575576  100 
-4.99497 -0.565566  100 
-4.99515 -0.555556  100 
-4.99532 -0.545546  100 
-4.99549 -0.535536  100 
-4.99566 -0.525526  100 
-4.99582 -0.515516  100 
-4.99598 -0.505506  100 
-4.99614 -0.495495  100 
-4.99629 -0.485485  100 
-4.99645 -0.475475  100 
-4.99659 -0.465465  100 
-4.99674 -0.455455  100 
-4.99688 -0.445445  100 
-4.99702 -0.435435  100 
-4.99715 -0.425425  100 
-4.99729 -0.415415  100 
-4.99742 -0.405405  100 
-4.99754 -0.395395  100 
-4.99766 -0.385385  100 
-4.99778 -0.375375  100 
-4.9979 -0.365365  100 
-4.99801 -0.355355  100 
-4.99812 -0.345345  100 
-4.99823 -0.335335  100 
-4.99834 -0.325325  100 
-4.99844 -0.315315  100 
-4.99853 -0.305305  100 
-4.99863 -0.295295  100 
-4.99872 -0.285285  100 
-4.99881 -0.275275  100 
-4.99889 -0.265265  100 
-4.99898 -0.255255  100 
-4.99905 -0.245245  100 
-4.99913 -0.235235  100 
-4.9992 -0.225225  100 
-4.99927 -0.215215  100 
-4.99934 -0.205205  100 
-4.9994 -0.195195  100 
-4.99946 -0.185185  100 
-4.99952 -0.175175  100 
-4.99957 -0.165165  100 
-4.99962 -0.155155  100 
-4.99967 -0.145145  100 
-4.99971 -0.135135  100 

-4.93085 -2.0971  100 
-4.93151 -2.08709  100 
-4.93216 -2.07708  100 
-4.93281 -2.06707  100 
-4.93346 -2.05706  100 
-4.93411 -2.04705  100 
-4.93475 -2.03704  100 
-4.93539 -2.02703  100 
-4.93603 -2.01702  100 
-4.93666 -2.00701  100 
-4.93729 -1.997  100 
-4.93792 -1.98699  100 
-4.93854 -1.97698  100 
-4.93916 -1.96697  100 
-4.93978 -1.95696  100 
-4.9404 -1.94695  100 
-4.94101 -1.93694  100 
-4.94162 -1.92693  100 
-4.94222 -1.91692  100 
-4.94282 -1.90691  100 
-4.94342 -1.8969  100 
-4.94402 -1.88689  100 
-4.94461 -1.87688  100 
-4.9452 -1.86687  100 
-4.94578 -1.85686  100 
-4.94637 -1.84685  100 
-4.94695 -1.83684  100 
-4.94752 -1.82683  100 
-4.9481 -1.81682  100 
-4.94867 -1.80681  100 
-4.94923 -1.7968  100 
-4.9498 -1.78679  100 
-4.95036 -1.77678  100 
-4.95092 -1.76677  100 
-4.95147 -1.75676  100 
-4.95202 -1.74675  100 
-4.95257 -1.73674  100 
-4.95312 -1.72673  100 
-4.95366 -1.71672  100 
-4.9542 -1.70671  100 
-4.95473 -1.6967  100 
-4.95527 -1.68669  100 
-4.9558 -1.67668  100 
-4.95632 -1.66667  100 
-4.95684 -1.65666  100 
-4.95736 -1.64665  100 
-4.95788 -1.63664  100 
-4.95839 -1.62663  100 
-4.95891 -1.61662  100 
-4.95941 -1.60661  100 
-4.95992 -1.5966  100 
-4.96042 -1.58659  100 
-4.96092 -1.57658  100 
-4.96141 -1.56657  100 
-4.9619 -1.55656  100 
-4.96239 -1.54655  100 
-4.96288 -1.53654  100 
-4.96336 -1.52653  100 
-4.96384 -1.51652  100 
-4.96431 -1.50651  100 
-4.96479 -1.4965  100 
-4.96526 -1.48649  100 
-4.96572 -1.47648  100 
-4.96618 -1.46647  100 
-4.96664 -1.45646  100 
-4.9671 -1.44645  100 
-4.96756 -1.43644  100 
-4.96801 -1.42643  100 
-4.96845 -1.41642  100 
-4.9689 -1.40641  100 
-4.96934 -1.3964  100 
-4.96978 -1.38639  100 
-4.97021 -1.37638  100 
-4.97064 -1.36637  100 
-4.97107 -1.35636  100 
-4.9715 -1.34635  100 
-4.97192 -1.33634  100 
-4.97234 -1.32633  100 
-4.97275 -1.31632  100 
-4.97317 -1.30631  100 
-4.97358 -1.2963  100 
-4.97398 -1.28629  100 
-4.97439 -1.27628  100 
-4.97479 -1.26627  100 
-4.97518 -1.25626  100 
-4.97558 -1.24625  100 
-4.97597 -1.23624  100 
-4.97636 -1.22623  100 
-4.97674 -1.21622  100 
-4.97712 -1.20621  100 
-4.9775 -1.1962  100 
-4.97788 -1.18619  100 
-4.97825 -1.17618  100 
-4.97862 -1.16617  100 
-4.97898 -1.15616  100 
-4.97934 -1.14615  100 
-4.9797 -1.13614  100 
-4.98006 -1.12613  100 
-4.98041 -1.11612  100 

-4.84985 -3.06807  100 
-4.85086 -3.05806  100 
-4.85186 -3.04805  100 
-4.85286 -3.03804  100 
-4.85386 -3.02803  100 
-4.85486 -3.01802  100 
-4.85585 -3.00801  100 
-4.85684 -2.998  100 
-4.85782 -2.98799  100 
-4.8588 -2.97798  100 
-4.85978 -2.96797  100 
-4.86076 -2.95796  100 
-4.86173 -2.94795  100 
-4.8627 -2.93794  100 
-4.86366 -2.92793  100 
-4.86462 -2.91792  100 
-4.86558 -2.90791  100 
-4.86654 -2.8979  100 
-4.86749 -2.88789  100 
-4.86844 -2.87788  100 
-4.86939 -2.86787  100 
-4.87033 -2.85786  100 
-4.87127 -2.84785  100 
-4.8722 -2.83784  100 
-4.87313 -2.82783  100 
-4.87406 -2.81782  100 
-4.87499 -2.80781  100 
-4.87591 -2.7978  100 
-4.87683 -2.78779  100 
-4.87775 -2.77778  100 
-4.87866 -2.76777  100 
-4.87957 -2.75776  100 
-4.88047 -2.74775  100 
-4.88138 -2.73774  100 
-4.88228 -2.72773  100 
-4.88317 -2.71772  100 
-4.88407 -2.70771  100 
-4.88496 -2.6977  100 
-4.88584 -2.68769  100 
-4.88672 -2.67768  100 
-4.8876 -2.66767  100 
-4.88848 -2.65766  100 
-4.88935 -2.64765  100 
-4.89022 -2.63764  100 
-4.89109 -2.62763  100 
-4.89195 -2.61762  100 
-4.89281 -2.60761  100 
-4.89367 -2.5976  100 
-4.89452 -2.58759  100 
-4.89537 -2.57758  100 
-4.89622 -2.56757  100 
-4.89706 -2.55756  100 
-4.8979 -2.54755  100 
-4.89874 -2.53754  100 
-4.89899 -2.53453  100 
-4.89955 -2.52753  100 
-4.90034 -2.51752  100 
-4.90113 -2.50751  100 
-4.90192 -2.4975  100 
-4.9027 -2.48749  100 
-4.90349 -2.47748  100 
-4.90426 -2.46747  100 
-4.90504 -2.45746  100 
-4.90581 -2.44745  100 
-4.90658 -2.43744  100 
-4.90735 -2.42743  100 
-4.90811 -2.41742  100 
-4.90887 -2.40741  100 
-4.90962 -2.3974  100 
-4.91038 -2.38739  100 
-4.91113 -2.37738  100 
-4.91187 -2.36737  100 
-4.91262 -2.35736  100 
-4.91336 -2.34735  100 
-4.9141 -2.33734  100 
-4.91483 -2.32733  100 
-4.91556 -2.31732  100 
-4.91629 -2.30731  100 
-4.91701 -2.2973  100 
-4.91774 -2.28729  100 
-4.91845 -2.27728  100 
-4.91917 -2.26727  100 
-4.91988 -2.25726  100 
-4.92059 -2.24725  100 
-4.9213 -2.23724  100 
-4.922 -2.22723  100 
-4.9227 -2.21722  100 
-4.9234 -2.20721  100 
-4.92409 -2.1972  100 
-4.92478 -2.18719  100 
-4.92547 -2.17718  100 
-4.92615 -2.16717  100 
-4.92683 -2.15716  100 
-4.92751 -2.14715  100 
-4.92818 -2.13714  100 
-4.92885 -2.12713  100 
-4.92952 -2.11712  100 
-4.93019 -2.10711  100 
-4.93085 -2.0971  100 

-4.73354 -4.03904  100 
-4.73493 -4.02903  100 
-4.73631 -4.01902  100 
-4.73769 -4.00901  100 
-4.73907 -3.999  100 
-4.74045 -3.98899  100 
-4.74182 -3.97898  100 
-4.74319 -3.96897  100 
-4.74456 -3.95896  100 
-4.74592 -3.94895  100 
-4.74728 -3.93894  100 
-4.74863 -3.92893  100 
-4.74998 -3.91892  100 
-4.75133 -3.90891  100 
-4.75268 -3.8989  100 
-4.75402 -3.88889  100 
-4.75535 -3.87888  100 
-4.75669 -3.86887  100 
-4.75802 -3.85886  100 
-4.75935 -3.84885  100 
-4.76067 -3.83884  100 
-4.76199 -3.82883  100 
-4.76331 -3.81882  100 
-4.76462 -3.80881  100 
-4.76593 -3.7988  100 
-4.76724 -3.78879  100 
-4.76854 -3.77878  100 
-4.76984 -3.76877  100 
-4.77114 -3.75876  100 
-4.77243 -3.74875  100 
-4.77372 -3.73874  100 
-4.77501 -3.72873  100 
-4.77629 -3.71872  100 
-4.77757 -3.70871  100 
-4.77884 -3.6987  100 
-4.78012 -3.68869  100 
-4.78139 -3.67868  100 
-4.78265 -3.66867  100 
-4.78391 -3.65866  100 
-4.78517 -3.64865  100 
-4.78643 -3.63864  100 
-4.78768 -3.62863  100 
-4.78893 -3.61862  100 
-4.79017 -3.60861  100 
-4.79141 -3.5986  100 
-4.79265 -3.58859  100 
-4.79388 -3.57858  100 
-4.79512 -3.56857  100 
-4.79634 -3.55856  100 
-4.79757 -3.54855  100 
-4.79798 -3.54516  100 
-4.79875 -3.53854  100 
-4.79991 -3.52853  100 
-4.80107 -3.51852  100 
-4.80223 -3.50851  100 
-4.80338 -3.4985  100 
-4.80453 -3.48849  100 
-4.80568 -3.47848  100 
-4.80682 -3.46847  100 
-4.80796 -3.45846  100 
-4.8091 -3.44845  100 
-4.81023 -3.43844  100 
-4.81136 -3.42843  100 
-4.81249 -3.41842  100 
-4.81361 -3.40841  100 
-4.81473 -3.3984  100 
-4.81585 -3.38839  100 
-4.81696 -3.37838  100 
-4.81807 -3.36837  100 
-4.81918 -3.35836  100 
-4.82028 -3.34835  100 
-4.82138 -3.33834  100 
-4.82248 -3.32833  100 
-4.82358 -3.31832  100 
-4.82467 -3.30831  100 
-4.82575 -3.2983  100 
-4.82684 -3.28829  100 
-4.82792 -3.27828  100 
-4.82899 -3.26827  100 
-4.83007 -3.25826  100 
-4.83114 -3.24825  100 
-4.83221 -3.23824  100 
-4.83327 -3.22823  100 
-4.83433 -3.21822  100 
-4.83539 -3.20821  100 
-4.83644 -3.1982  100 
-4.83749 -3.18819  100 
-4.83854 -3.17818  100 
-4.83959 -3.16817  100 
-4.84063 -3.15816  100 
-4.84167 -3.14815  100 
-4.8427 -3.13814  100 
-4.84373 -3.12813  100 
-4.84476 -3.11812  100 
-4.84578 -3.10811  100 
-4.8468 -3.0981  100 
-4.84782 -3.08809  100 
-4.84884 -3.07808  100 
-4.84985 -3.06807  100 

-4.57787 -5  100 
-4.57976 -4.98999  100 
-4.58165 -4.97998  100 
-4.58353 -4.96997  100 
-4.58541 -4.95996  100 
-4.58728 -4.94995  100 
-4.58916 -4.93994  100 
-4.59102 -4.92993  100 
-4.59289 -4.91992  100 
-4.59475 -4.90991  100 
-4.59596 -4.90337  100 
-4.59657 -4.8999  100 
-4.59834 -4.88989  100 
-4.6001 -4.87988  100 
-4.60186 -4.86987  100 
-4.60362 -4.85986  100 
-4.60537 -4.84985  100 
-4.60712 -4.83984  100 
-4.60886 -4.82983  100 
-4.6106 -4.81982  100 
-4.61234 -4.80981  100 
-4.61408 -4.7998  100 
-4.61581 -4.78979  100 
-4.61753 -4.77978  100 
-4.61926 -4.76977  100 
-4.62097 -4.75976  100 
-4.62269 -4.74975  100 
-4.6244 -4.73974  100 
-4.62611 -4.72973  100 
-4.62782 -4.71972  100 
-4.62952 -4.70971  100 
-4.63122 -4.6997  100 
-4.63291 -4.68969  100 
-4.6346 -4.67968  100 
-4.63629 -4.66967  100 
-4.63797 -4.65966  100 
-4.63965 -4.64965  100 
-4.64133 -4.63964  100 
-4.643 -4.62963  100 
-4.64467 -4.61962  100 
-4.64633 -4.60961  100 
-4.64799 -4.5996  100 
